code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,module_presentation_length,n_assessments_early,mean_score_early,weighted_mean_score_early,final_coursework_score,total_clicks_early,active_days_early,clicks_dataplus,clicks_dualpane,clicks_externalquiz,clicks_forumng,clicks_glossary,clicks_homepage,clicks_htmlactivity,clicks_oucollaborate,clicks_oucontent,clicks_ouelluminate,clicks_ouwiki,clicks_page,clicks_questionnaire,clicks_quiz,clicks_repeatactivity,clicks_resource,clicks_sharedsubpage,clicks_subpage,clicks_url,submission_rate_early,refs_forumng,macro_stats,clicks_freq_init
FFF,2013J,F,West Midlands Region,Lower Than A Level,0-10%,0-35,2,60,N,Withdrawn,-117.0,200.0,268,2.0,55.0,55.0,34.0,189,17,0.0,0.0,0.0,58.0,0.0,32.0,0.0,0.0,53.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,33.0,1.0,0.3333333333,54.15569111477706,0.4380830690919279,high
FFF,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,90,N,Pass,-43.0,,268,2.0,86.0,86.0,85.5,1851,55,415.5068916468812,19.0,0.0,336.0,0.0,250.0,0.0,0.0,626.0,0.0,21.0,3.0,9.0,324.0,0.0,24.0,0.0,235.0,4.0,0.3333333333,332.8700513061767,-0.150075501543411,high
FFF,2013J,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,-86.0,,268,1.0,14.0,14.0,14.0,277,17,0.0,0.0,,39.0,0.0,67.0,0.0,3.0,122.0,0.0,8.0,2.0,0.0,1.0,0.0,7.0,0.0,27.0,1.0,0.1666666667,37.38919691525855,0.0200354709964396,high
FFF,2013J,M,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction,-45.0,,268,2.0,86.0,86.0,87.25,1308,53,0.0,2.0,0.0,409.0,0.0,226.0,0.0,7.0,280.0,0.0,25.0,8.0,9.0,230.0,0.0,11.0,0.0,86.0,15.0,0.3333333333,388.9813122559064,-0.3267385149075237,high
FFF,2013J,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,-149.0,49.0,268,1.0,40.0,40.0,40.0,250,12,0.0,0.0,0.0,31.0,,57.0,0.0,0.0,65.0,0.0,2.0,14.0,0.0,20.0,0.0,2.0,0.0,55.0,4.0,0.1666666667,41.21649184849406,0.5975230196314951,high
FFF,2013J,M,South Region,A Level or Equivalent,80-90%,35-55,1,60,N,Fail,-82.0,,268,2.0,59.0,59.0,59.0,258,12,0.0,0.0,,76.0,,67.0,0.0,0.0,31.0,0.0,1.0,1.0,0.0,7.0,0.0,16.0,0.0,56.0,3.0,0.3333333333,72.0504576131642,-0.0824989052831352,high
FFF,2013J,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,-80.0,,268,2.0,58.0,58.0,58.0,444,18,426.9065453929538,0.0,0.0,85.0,1.0,100.0,0.0,2.0,93.0,0.0,16.0,7.0,0.0,34.0,0.0,7.0,0.0,86.0,13.0,0.3333333333,79.00631858720033,0.2001179369948896,high
FFF,2013J,M,South Region,Lower Than A Level,80-90%,35-55,0,60,Y,Pass,-33.0,,268,2.0,67.0,67.0,49.25,899,31,0.0,1.0,0.0,239.0,0.0,54.0,0.0,4.0,280.0,0.0,7.0,15.0,11.0,115.0,0.0,21.0,0.0,148.0,4.0,0.3333333333,227.5025888378728,1.2866124707663575,high
FFF,2013J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,150,N,Withdrawn,-93.0,37.0,268,1.0,94.0,94.0,94.0,788,34,0.0,2.0,0.0,218.0,,158.0,0.0,0.0,205.0,0.0,34.0,3.0,0.0,66.0,0.0,10.0,0.0,81.0,11.0,0.1666666667,217.8329308203253,0.3393338671258952,high
FFF,2013J,M,South Region,A Level or Equivalent,60-70%,0-35,0,180,N,Pass,-19.0,,268,2.0,81.0,81.0,81.5,952,64,0.0,2.0,,105.0,0.0,233.0,0.0,0.0,453.0,0.0,16.0,2.0,0.0,1.0,0.0,16.0,0.0,121.0,3.0,0.3333333333,100.09714074621272,1.8415446072189128,high
FFF,2013J,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,2,90,N,Pass,-51.0,,268,2.0,78.0,78.0,73.5,464,23,0.0,0.0,0.0,142.0,,143.0,0.0,0.0,42.0,0.0,6.0,14.0,0.0,30.0,0.0,10.0,0.0,64.0,13.0,0.3333333333,138.62491361858176,-0.0863547301182338,high
FFF,2013J,M,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction,-171.0,,268,2.0,79.0,79.0,85.75,2239,72,0.0,16.0,,235.0,0.0,270.0,0.0,8.0,926.0,0.0,71.0,4.0,11.0,369.0,0.0,19.0,0.0,293.0,17.0,0.3333333333,232.61962619443696,-0.3474516557430139,high
FFF,2013J,M,East Anglian Region,Lower Than A Level,80-90%,35-55,0,90,N,Fail,-94.0,,268,1.0,70.0,70.0,70.0,816,39,403.6904501042195,0.0,0.0,377.0,0.0,193.0,0.0,0.0,83.0,0.0,14.0,6.0,0.0,3.0,0.0,29.0,0.0,97.0,14.0,0.1666666667,367.3509566474219,0.9964330802926316,high
FFF,2013J,F,Yorkshire Region,HE Qualification,0-10%,0-35,2,120,N,Withdrawn,-67.0,166.0,268,2.0,90.0,90.0,68.33333333,65,12,409.9661411166481,0.0,0.0,33.0,,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3333333333,27.566516937141763,-0.064950645772022,mid
FFF,2013J,M,London Region,A Level or Equivalent,60-70%,35-55,0,90,N,Pass,-80.0,,268,2.0,83.0,83.0,82.0,2920,69,0.0,10.0,,337.0,,355.0,0.0,13.0,1353.0,0.0,58.0,12.0,11.0,385.0,0.0,41.0,0.0,328.0,17.0,0.3333333333,335.883747391329,0.3715523086903174,high
FFF,2013J,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,-61.0,,268,2.0,92.0,92.0,86.0,5905,81,0.0,5.0,0.0,3897.0,0.0,79.0,0.0,3.0,1241.0,0.0,48.0,4.0,9.0,334.0,0.0,18.0,0.0,249.0,18.0,0.3333333333,3812.2773659632057,0.4031101598586727,high
FFF,2013J,M,West Midlands Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass,-58.0,,268,2.0,79.0,79.0,73.5,1369,58,0.0,3.0,0.0,275.0,0.0,241.0,0.0,4.0,392.0,0.0,28.0,10.0,3.0,124.0,0.0,47.0,0.0,223.0,19.0,0.3333333333,266.8839498953451,-0.2890274645881366,high
FFF,2013J,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,1,120,Y,Distinction,-90.0,,268,2.0,91.0,91.0,88.75,1542,61,0.0,13.0,0.0,102.0,0.0,274.0,0.0,9.0,552.0,0.0,23.0,6.0,9.0,339.0,0.0,26.0,0.0,175.0,14.0,0.3333333333,103.20398501513536,-0.6992506625215404,high
FFF,2013J,M,North Western Region,Lower Than A Level,80-90%,0-35,0,120,N,Fail,-33.0,,268,2.0,54.0,54.0,54.0,639,19,0.0,0.0,0.0,61.0,0.0,91.0,0.0,0.0,212.0,0.0,15.0,3.0,7.0,154.0,0.0,18.0,0.0,74.0,4.0,0.3333333333,56.403373406583846,3.143658680740013,high
FFF,2013J,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-82.0,,268,2.0,77.0,77.0,84.66666667,1303,32,0.0,2.0,0.0,204.0,,174.0,0.0,0.0,559.0,0.0,20.0,7.0,7.0,171.0,0.0,12.0,0.0,131.0,16.0,0.3333333333,193.7778385911544,-0.6868500380249966,high
FFF,2013J,M,London Region,A Level or Equivalent,0-10%,35-55,0,120,N,Pass,-66.0,,268,2.0,77.0,77.0,78.5,1099,41,406.83272560874826,1.0,0.0,117.0,0.0,166.0,0.0,8.0,353.0,0.0,32.0,9.0,15.0,232.0,0.0,45.0,0.0,116.0,5.0,0.3333333333,112.33970970234763,0.3422937265214331,high
FFF,2013J,M,London Region,HE Qualification,20-30%,35-55,0,60,N,Pass,-33.0,,268,2.0,84.0,84.0,85.0,3320,72,0.0,9.0,0.0,1244.0,3.0,453.0,0.0,16.0,917.0,0.0,74.0,8.0,10.0,177.0,0.0,36.0,0.0,355.0,18.0,0.3333333333,1223.284115375021,-1.894122393902012,high
FFF,2013J,F,Scotland,HE Qualification,10-20,0-35,0,90,N,Pass,-85.0,,268,2.0,74.0,74.0,67.5,294,28,0.0,0.0,,88.0,0.0,61.0,0.0,0.0,51.0,0.0,2.0,6.0,1.0,1.0,0.0,6.0,0.0,66.0,12.0,0.3333333333,90.6239450161166,-0.521344618958835,high
FFF,2013J,M,South West Region,A Level or Equivalent,50-60%,0-35,1,60,N,Pass,-47.0,,268,2.0,88.0,88.0,74.75,1010,28,0.0,5.0,0.0,102.0,0.0,88.0,0.0,0.0,353.0,0.0,23.0,8.0,9.0,276.0,0.0,11.0,0.0,125.0,10.0,0.3333333333,106.2015314893904,0.1556044663536955,high
FFF,2013J,M,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,-127.0,,268,2.0,71.0,71.0,71.0,143,10,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,83.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,18.0,0.0,0.3333333333,6.661245413693301,1.1893065952406645,mid
FFF,2013J,M,South East Region,A Level or Equivalent,90-100%,0-35,0,270,N,Pass,-36.0,,268,2.0,67.0,67.0,65.5,397,14,0.0,0.0,0.0,14.0,0.0,78.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,64.0,0.0,0.3333333333,17.40545134259757,-0.528860765826412,mid
FFF,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass,-46.0,,268,2.0,90.0,90.0,82.0,1264,47,0.0,5.0,0.0,268.0,1.0,213.0,0.0,4.0,325.0,0.0,72.0,5.0,11.0,192.0,0.0,12.0,0.0,143.0,13.0,0.3333333333,266.91752236479783,-0.4992930780338017,high
FFF,2013J,M,East Midlands Region,HE Qualification,80-90%,0-35,0,90,N,Pass,-79.0,,268,2.0,76.0,76.0,80.5,1814,78,0.0,7.0,0.0,449.0,0.0,239.0,0.0,6.0,620.0,0.0,30.0,6.0,9.0,253.0,0.0,20.0,0.0,160.0,15.0,0.3333333333,435.0820627254896,-1.7230508666561462,high
FFF,2013J,M,North Region,Lower Than A Level,30-40%,0-35,0,120,N,Fail,-23.0,,268,2.0,44.0,44.0,44.0,440,44,0.0,0.0,0.0,140.0,0.0,114.0,0.0,10.0,59.0,0.0,2.0,1.0,0.0,8.0,0.0,30.0,0.0,75.0,1.0,0.3333333333,140.56543890612713,-1.0178950678108991,high
FFF,2013J,M,Ireland,HE Qualification,,0-35,0,60,N,Pass,-67.0,,268,2.0,71.0,71.0,74.33333333,675,31,0.0,0.0,0.0,166.0,0.0,144.0,0.0,8.0,207.0,0.0,29.0,6.0,0.0,0.0,0.0,11.0,0.0,84.0,20.0,0.3333333333,168.85050430458745,-1.1680636805783684,high
FFF,2013J,M,North Region,Lower Than A Level,0-10%,35-55,1,60,N,Fail,-85.0,,268,1.0,34.0,34.0,34.0,153,11,0.0,0.0,0.0,20.0,0.0,39.0,0.0,2.0,29.0,0.0,1.0,4.0,0.0,0.0,0.0,17.0,0.0,41.0,0.0,0.1666666667,22.31544990751748,-1.6803865325670426,high
FFF,2013J,M,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,-17.0,,268,2.0,88.0,88.0,88.25,258,16,0.0,0.0,0.0,79.0,0.0,41.0,0.0,0.0,76.0,0.0,0.0,4.0,0.0,1.0,0.0,15.0,0.0,40.0,2.0,0.3333333333,74.14288389889857,0.8155631806496092,low
FFF,2013J,M,North Western Region,Lower Than A Level,60-70%,0-35,1,120,N,Pass,-68.0,,268,2.0,80.0,80.0,83.25,2510,71,0.0,8.0,,883.0,0.0,418.0,0.0,19.0,558.0,0.0,47.0,13.0,10.0,302.0,0.0,33.0,0.0,186.0,33.0,0.3333333333,858.56034652088,-1.070205158289794,high
FFF,2013J,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,-89.0,,268,2.0,68.0,68.0,68.75,1495,63,0.0,12.0,0.0,284.0,,269.0,0.0,1.0,344.0,0.0,14.0,3.0,12.0,393.0,0.0,10.0,0.0,128.0,25.0,0.3333333333,281.0445158322179,-0.1726505754005762,high
FFF,2013J,M,London Region,HE Qualification,10-20,35-55,0,120,N,Withdrawn,-62.0,78.0,268,2.0,69.0,69.0,69.0,607,19,0.0,0.0,,240.0,0.0,68.0,0.0,1.0,69.0,0.0,1.0,4.0,0.0,91.0,0.0,41.0,0.0,86.0,6.0,0.3333333333,227.4261200308576,0.2471114614399792,high
FFF,2013J,F,East Anglian Region,Lower Than A Level,70-80%,0-35,1,60,N,Fail,-113.0,,268,2.0,48.0,48.0,48.0,43,4,0.0,0.0,0.0,17.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.3333333333,27.958289802060392,-0.6832216474632606,mid
FFF,2013J,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,-32.0,124.0,268,2.0,74.0,74.0,71.0,576,48,0.0,2.0,0.0,48.0,0.0,137.0,0.0,0.0,242.0,0.0,13.0,3.0,12.0,41.0,0.0,11.0,0.0,65.0,2.0,0.3333333333,56.8071242078771,1.3284990204114828,high
FFF,2013J,M,North Region,A Level or Equivalent,,0-35,0,60,N,Pass,-135.0,,268,2.0,76.0,76.0,81.5,1370,49,0.0,9.0,0.0,161.0,,214.0,0.0,0.0,374.0,0.0,15.0,8.0,4.0,383.0,0.0,18.0,0.0,176.0,8.0,0.3333333333,166.52177131236914,1.138445674710396,high
FFF,2013J,M,Wales,HE Qualification,90-100%,35-55,0,60,N,Pass,-24.0,,268,2.0,87.0,87.0,88.75,1917,60,0.0,5.0,0.0,525.0,0.0,421.0,0.0,3.0,387.0,0.0,18.0,6.0,6.0,303.0,0.0,20.0,0.0,207.0,16.0,0.3333333333,511.3175641497478,-1.726446836602016,high
FFF,2013J,M,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Fail,-142.0,,268,2.0,88.0,88.0,83.33333333,1345,59,0.0,2.0,0.0,330.0,,266.0,0.0,0.0,327.0,0.0,50.0,8.0,10.0,154.0,0.0,19.0,0.0,150.0,29.0,0.3333333333,311.75022674468534,-0.5585453429831444,high
FFF,2013J,M,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-150.0,,268,2.0,65.0,65.0,57.75,1235,57,0.0,1.0,0.0,177.0,0.0,267.0,0.0,1.0,303.0,0.0,21.0,14.0,3.0,285.0,0.0,22.0,0.0,123.0,18.0,0.3333333333,172.25463803111955,-1.9304402020732296,high
FFF,2013J,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-53.0,,268,2.0,83.0,83.0,83.75,310,20,0.0,1.0,0.0,15.0,0.0,59.0,0.0,0.0,114.0,0.0,0.0,2.0,0.0,76.0,0.0,3.0,0.0,40.0,0.0,0.3333333333,16.97679758052531,0.3183026529839912,mid
FFF,2013J,M,London Region,HE Qualification,80-90%,35-55,0,60,N,Pass,-33.0,,268,2.0,75.0,75.0,75.0,1531,58,0.0,6.0,0.0,257.0,0.0,160.0,0.0,5.0,606.0,0.0,45.0,10.0,11.0,194.0,0.0,20.0,0.0,203.0,14.0,0.3333333333,250.10952982187752,-1.4337333520095628,high
FFF,2013J,M,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Pass,-36.0,,268,2.0,88.0,88.0,86.75,2438,89,0.0,3.0,0.0,653.0,1.0,550.0,0.0,0.0,725.0,0.0,29.0,17.0,3.0,172.0,0.0,29.0,0.0,234.0,22.0,0.3333333333,638.1136922960081,-0.4315552982882303,high
FFF,2013J,F,Ireland,A Level or Equivalent,20-30%,0-35,0,90,N,Pass,-47.0,,268,2.0,85.0,85.0,81.25,1324,51,0.0,1.0,0.0,321.0,0.0,287.0,0.0,1.0,396.0,0.0,41.0,8.0,1.0,147.0,0.0,13.0,0.0,93.0,15.0,0.3333333333,311.1261431419633,-0.3861674788867152,high
FFF,2013J,F,London Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-75.0,,268,2.0,69.0,69.0,76.75,1481,56,0.0,10.0,0.0,187.0,1.0,184.0,0.0,0.0,409.0,0.0,24.0,10.0,10.0,464.0,0.0,18.0,0.0,152.0,12.0,0.3333333333,179.09811414395529,0.3432797590996153,high
FFF,2013J,M,London Region,HE Qualification,40-50%,0-35,1,60,N,Withdrawn,-31.0,110.0,268,2.0,72.0,72.0,72.0,97,8,0.0,0.0,0.0,0.0,,18.0,0.0,0.0,57.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.3333333333,-5.098019060067122,2.085722713058239,low
FFF,2013J,F,South Region,A Level or Equivalent,80-90%,0-35,0,90,N,Pass,-149.0,,268,2.0,66.0,66.0,49.25,2353,72,0.0,15.0,,228.0,0.0,320.0,0.0,8.0,900.0,0.0,59.0,11.0,12.0,528.0,0.0,24.0,0.0,228.0,20.0,0.3333333333,227.80703429144745,-2.037340584511155,high
FFF,2013J,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,90,Y,Pass,-29.0,,268,2.0,77.0,77.0,69.0,841,45,0.0,3.0,,136.0,0.0,104.0,0.0,1.0,393.0,0.0,4.0,7.0,16.0,37.0,0.0,18.0,0.0,115.0,7.0,0.3333333333,136.85326493351013,0.2171052912877061,high
FFF,2013J,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,Pass,-129.0,,268,2.0,54.0,54.0,55.5,366,23,0.0,0.0,0.0,58.0,0.0,45.0,0.0,0.0,123.0,0.0,0.0,2.0,0.0,74.0,0.0,9.0,0.0,50.0,5.0,0.3333333333,62.35678801368575,0.5575919510884753,mid
FFF,2013J,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,180,N,Distinction,-52.0,,268,2.0,86.0,86.0,87.25,1137,68,0.0,3.0,0.0,200.0,0.0,348.0,0.0,0.0,386.0,0.0,1.0,12.0,12.0,4.0,0.0,17.0,0.0,146.0,8.0,0.3333333333,185.3425474555146,0.2605153187727355,high
FFF,2013J,F,Yorkshire Region,Lower Than A Level,70-80%,35-55,2,60,N,Fail,-66.0,,268,1.0,92.0,92.0,74.66666667,697,38,0.0,0.0,,340.0,0.0,148.0,0.0,0.0,69.0,0.0,0.0,4.0,0.0,30.0,0.0,9.0,0.0,85.0,12.0,0.1666666667,327.68342072743866,0.8025054422765721,low
FFF,2013J,M,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,-31.0,,268,2.0,93.0,93.0,89.75,6623,88,0.0,18.0,0.0,3267.0,0.0,959.0,0.0,14.0,895.0,0.0,93.0,26.0,20.0,865.0,0.0,54.0,0.0,386.0,26.0,0.3333333333,3197.336112067888,0.5917923571840178,high
FFF,2013J,M,Ireland,A Level or Equivalent,,0-35,0,60,N,Pass,-15.0,,268,2.0,73.0,73.0,54.5,1149,52,0.0,0.0,0.0,494.0,0.0,246.0,0.0,9.0,266.0,0.0,0.0,7.0,0.0,1.0,0.0,16.0,0.0,107.0,3.0,0.3333333333,475.820183786851,0.0066122955440427,mid
FFF,2013J,M,North Region,A Level or Equivalent,,0-35,1,60,N,Pass,-149.0,,268,2.0,76.0,76.0,77.25,1655,72,0.0,6.0,,255.0,,348.0,0.0,14.0,617.0,0.0,10.0,11.0,8.0,183.0,0.0,9.0,0.0,176.0,18.0,0.3333333333,238.2635099578408,0.4812646267921354,high
FFF,2013J,M,South West Region,Lower Than A Level,40-50%,35-55,0,120,Y,Fail,-150.0,,268,2.0,63.0,63.0,46.5,1131,35,0.0,0.0,0.0,190.0,,123.0,0.0,14.0,396.0,0.0,5.0,4.0,0.0,193.0,0.0,33.0,0.0,157.0,16.0,0.3333333333,188.2586116890395,-0.8288602265807063,high
FFF,2013J,M,South East Region,A Level or Equivalent,80-90%,0-35,0,90,N,Pass,-184.0,,268,2.0,87.0,87.0,78.25,308,14,0.0,0.0,0.0,113.0,,36.0,0.0,0.0,32.0,0.0,2.0,3.0,0.0,84.0,0.0,5.0,0.0,32.0,1.0,0.3333333333,111.26459755027572,-2.2447479739496194,high
FFF,2013J,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,120,N,Distinction,-108.0,,268,2.0,97.0,97.0,97.0,1933,76,0.0,5.0,0.0,622.0,0.0,314.0,0.0,1.0,531.0,0.0,85.0,3.0,28.0,171.0,0.0,14.0,0.0,146.0,13.0,0.3333333333,608.1820369405704,1.1020141772401204,high
FFF,2013J,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,Y,Pass,-109.0,,268,2.0,64.0,64.0,82.25,493,42,0.0,0.0,0.0,107.0,0.0,89.0,0.0,1.0,124.0,0.0,1.0,0.0,0.0,109.0,0.0,11.0,0.0,51.0,0.0,0.3333333333,115.12256343849783,0.668543002436324,high
FFF,2013J,M,North Region,Lower Than A Level,70-80%,0-35,2,60,N,Fail,-150.0,,268,2.0,70.0,70.0,62.25,682,29,0.0,2.0,0.0,144.0,0.0,62.0,0.0,1.0,251.0,0.0,12.0,10.0,4.0,106.0,0.0,11.0,0.0,75.0,4.0,0.3333333333,149.95957101277315,-1.6123446049448358,high
FFF,2013J,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,1,120,N,Fail,-29.0,,268,1.0,74.0,74.0,74.0,160,8,0.0,0.0,,24.0,0.0,15.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,75.0,0.0,3.0,0.0,12.0,1.0,0.1666666667,20.909762612578344,-0.6501821362793121,low
FFF,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,N,Withdrawn,-58.0,89.0,268,1.0,42.0,42.0,42.0,296,12,0.0,0.0,0.0,30.0,0.0,42.0,0.0,0.0,93.0,0.0,0.0,1.0,4.0,92.0,0.0,11.0,0.0,23.0,0.0,0.1666666667,28.39079650041214,-1.5351525337375094,low
FFF,2013J,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-47.0,,268,2.0,78.0,78.0,74.5,1074,40,0.0,5.0,0.0,71.0,0.0,165.0,0.0,3.0,449.0,0.0,46.0,3.0,6.0,167.0,0.0,13.0,0.0,127.0,19.0,0.3333333333,68.84570493757096,0.0472225229055858,high
FFF,2013J,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,90,N,Pass,-26.0,,268,2.0,81.0,81.0,70.5,470,21,0.0,1.0,0.0,85.0,,86.0,0.0,0.0,160.0,0.0,4.0,4.0,9.0,48.0,0.0,10.0,0.0,61.0,2.0,0.3333333333,80.803459084429,-0.1305600321136777,high
FFF,2013J,M,North Region,Lower Than A Level,,35-55,2,60,N,Withdrawn,-31.0,46.0,268,1.0,38.0,38.0,38.0,227,8,0.0,0.0,0.0,41.0,0.0,56.0,0.0,2.0,39.0,0.0,8.0,9.0,0.0,1.0,0.0,20.0,0.0,49.0,2.0,0.1666666667,26.94799163597244,-0.0255515371647098,high
FFF,2013J,M,Wales,Lower Than A Level,20-30%,0-35,1,60,Y,Fail,-45.0,,268,1.0,68.0,68.0,50.66666667,117,6,0.0,0.0,0.0,15.0,0.0,22.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,27.0,0.0,0.1666666667,20.756150881784496,-1.8626636444452285,mid
FFF,2013J,M,Ireland,Lower Than A Level,10-20,0-35,0,90,N,Fail,-75.0,,268,2.0,89.0,89.0,87.5,3049,95,0.0,8.0,0.0,180.0,0.0,525.0,0.0,2.0,1505.0,0.0,39.0,11.0,9.0,266.0,0.0,24.0,0.0,449.0,31.0,0.3333333333,164.69981772077918,0.4857242700748569,high
FFF,2013J,M,South East Region,A Level or Equivalent,80-90%,0-35,0,120,N,Distinction,-163.0,,268,2.0,91.0,91.0,85.25,2398,83,0.0,8.0,0.0,104.0,0.0,299.0,0.0,3.0,1354.0,0.0,11.0,6.0,9.0,317.0,0.0,19.0,0.0,249.0,19.0,0.3333333333,102.54875491903496,0.955048111843276,high
FFF,2013J,M,North Western Region,Lower Than A Level,0-10%,0-35,0,180,Y,Withdrawn,-38.0,188.0,268,1.0,76.0,76.0,76.0,220,14,0.0,0.0,,58.0,0.0,66.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,39.0,0.0,0.1666666667,55.39518129993228,-0.913346357175036,mid
FFF,2013J,M,South Region,A Level or Equivalent,40-50%,0-35,1,60,N,Pass,-32.0,,268,2.0,87.0,87.0,74.5,909,46,0.0,3.0,0.0,144.0,,227.0,0.0,0.0,206.0,0.0,3.0,7.0,13.0,123.0,0.0,45.0,0.0,125.0,13.0,0.3333333333,141.18134430144073,-0.0430813148646054,high
FFF,2013J,F,Scotland,HE Qualification,30-40%,0-35,0,120,N,Distinction,-81.0,,268,2.0,82.0,82.0,85.0,1429,35,0.0,0.0,0.0,485.0,,215.0,0.0,0.0,526.0,0.0,11.0,5.0,4.0,32.0,0.0,27.0,0.0,102.0,22.0,0.3333333333,460.2248664927538,0.0022296520380949,high
FFF,2013J,M,East Midlands Region,Lower Than A Level,10-20,35-55,1,90,N,Pass,-32.0,,268,2.0,83.0,83.0,78.25,1957,67,459.252283357875,4.0,0.0,257.0,0.0,276.0,0.0,12.0,716.0,0.0,32.0,9.0,10.0,410.0,0.0,26.0,0.0,194.0,11.0,0.3333333333,247.07171019931948,-0.6551512329141782,high
FFF,2013J,M,Wales,A Level or Equivalent,20-30%,0-35,0,90,N,Pass,-75.0,,268,2.0,67.0,67.0,51.0,1008,44,0.0,0.0,0.0,303.0,0.0,205.0,0.0,0.0,188.0,0.0,7.0,3.0,0.0,164.0,0.0,12.0,0.0,125.0,1.0,0.3333333333,310.925611232928,1.492849196474534,high
FFF,2013J,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Y,Withdrawn,-29.0,65.0,268,1.0,96.0,96.0,96.0,826,26,0.0,0.0,0.0,100.0,0.0,97.0,0.0,0.0,244.0,0.0,0.0,7.0,0.0,282.0,0.0,8.0,0.0,78.0,10.0,0.1666666667,104.54702785180665,0.8515960616590001,low
FFF,2013J,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,N,Withdrawn,-150.0,110.0,268,2.0,68.0,68.0,68.0,1956,67,0.0,7.0,0.0,650.0,,345.0,0.0,0.0,560.0,0.0,94.0,9.0,9.0,5.0,0.0,23.0,0.0,219.0,35.0,0.3333333333,635.0357639271966,0.5097792370068316,high
FFF,2013J,F,South Region,HE Qualification,50-60%,0-35,1,60,N,Pass,-185.0,,268,2.0,76.0,76.0,73.5,1152,33,0.0,0.0,,193.0,0.0,206.0,0.0,4.0,356.0,0.0,47.0,4.0,10.0,196.0,0.0,10.0,0.0,121.0,5.0,0.3333333333,175.487680585407,0.7941825440814566,high
FFF,2013J,M,South West Region,A Level or Equivalent,70-80%,0-35,1,60,N,Pass,-29.0,,268,2.0,67.0,67.0,59.75,1316,78,0.0,2.0,0.0,572.0,0.0,101.0,0.0,2.0,371.0,0.0,41.0,4.0,9.0,94.0,0.0,11.0,0.0,103.0,6.0,0.3333333333,557.5433513984876,0.5279503309143901,high
FFF,2013J,M,North Western Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn,-72.0,138.0,268,2.0,40.0,40.0,45.0,1432,29,0.0,0.0,0.0,342.0,,160.0,0.0,16.0,317.0,0.0,10.0,9.0,0.0,382.0,0.0,47.0,0.0,139.0,10.0,0.3333333333,328.5412360560312,-0.1017667349354179,high
